id,returnId,bookItemId,conditionAtReturn,notes
093fb966-8422-4fc3-a5e6-b6b49b7db839,RET-000895,BI-00571,Good,
e283bbb8-0f6f-4348-9706-41fd5f649c36,RET-000896,BI-00726,Good,Damaged cover
2dd95bfa-f71c-4c28-87d8-880bae1da940,RET-000897,BI-00404,Good,
1ba95030-b142-43b2-b796-a04f38c5bc78,RET-000897,BI-02699,Good,Damaged cover
87893f4e-8bb4-4062-b1c5-5921bd53c677,RET-000897,BI-00079,Good,
fdfce787-0959-4380-81c3-220fe4fec995,RET-000898,BI-02184,Good,Late return
8d6aec35-2b15-445d-b2d2-ebaf602674ba,RET-000899,BI-01514,Good,
36c0cf27-fb02-4386-a97c-5788f51c3ee6,RET-000900,BI-02915,Good,
4c849c9f-0088-4eaf-a951-3a22ceba053f,RET-000901,BI-01153,Good,
11c17751-c511-4a4f-96f1-915ad011c554,RET-000902,BI-02779,Good,Damaged cover
3a755935-c5e4-45f9-8e36-e95fdf9e8fac,RET-000902,BI-00126,Good,Late return
e635e557-92d0-4570-8f7c-13c77e5e2204,RET-000903,BI-02739,Good,
cf7e9380-f0a4-4e12-88f7-71f459263853,RET-000904,BI-01645,Good,
7604e9d8-6398-4f19-bcb5-533cc6698770,RET-000904,BI-01168,Good,
a6e70181-93f4-4e0c-8fbf-629a4b41ad76,RET-000904,BI-00490,Good,Damaged cover
3c808519-e7fd-4876-b3b5-0c406dd7fa4f,RET-000905,BI-00497,Good,Late return
d37f1901-8ff3-4786-b1a7-3a70a408205c,RET-000905,BI-01291,Good,
6cf165de-b6bc-4d3a-96a3-2be751511b1f,RET-000906,BI-00010,Good,
96392204-3df5-4f4c-81f0-224bdc132f2c,RET-000907,BI-02141,Good,
0cdd2158-d484-44f4-9a38-c650fe82f2df,RET-000907,BI-01573,Good,Late return
97684032-32ab-4c4d-8d8e-f33021fafbe3,RET-000907,BI-00958,Good,Late return
bd0f3bac-3cd0-43e1-964f-9d2a26683ad3,RET-000908,BI-01811,Good,
545b7c80-9345-4251-b6cb-12e096d452dd,RET-000908,BI-00688,Good,
e855475e-8e76-49d9-8325-7cdf74cdc794,RET-000909,BI-00663,Good,Damaged cover
50325f8b-a69c-494b-8ed3-8ff400c89c7c,RET-000909,BI-00095,Good,Damaged cover
7c82943e-749a-4192-bbd5-7064a1771b18,RET-000910,BI-00750,Good,Late return
bdb2153f-9dc0-4006-bd15-77ac3f5a4419,RET-000910,BI-02099,Good,Late return
cb4f5b76-831c-4ac1-a9e7-87ef0fdd8bc5,RET-000910,BI-00388,Good,Damaged cover
2e0ce3bc-88e8-4c16-a03e-0513c130b16f,RET-000911,BI-02519,Good,
9c00c4c2-2565-4db3-ab7c-4b64207f1962,RET-000911,BI-02438,Good,Late return
adabfd3d-ecde-4aa6-84f0-30abc1754c56,RET-000911,BI-01431,Good,
b4a096f7-ef63-411b-a429-7f93a7b50d91,RET-000912,BI-00186,Good,
dc9298c8-8db3-46d6-8a9b-c5f041619779,RET-000912,BI-00206,Good,Damaged cover
78e9e1b0-e5e5-49eb-9747-46bb417b2d69,RET-000913,BI-00692,Good,Damaged cover
eb26047c-136e-4d5e-bfd4-2fbde82dd7cb,RET-000913,BI-01391,Good,Late return
d50c9376-e0db-4a52-a88b-4081b28ddf47,RET-000914,BI-00426,Good,Damaged cover
f1e64725-4a64-4270-83a9-96c631be4c8f,RET-000915,BI-02614,Good,Damaged cover
b6070f7e-71b4-4cf2-91e9-5a093abe12cd,RET-000916,BI-00203,Good,Damaged cover
6ccfbc34-de99-461c-afb6-ed2e30a8fadd,RET-000916,BI-00169,Good,Late return
274738e8-2f9f-4fe3-8662-576a62418927,RET-000917,BI-00568,Good,Damaged cover
5e92b0dc-3e3f-49b9-abad-58533d205c68,RET-000917,BI-02221,Good,
975b4683-cd55-44db-9857-67da5894d959,RET-000918,BI-00308,Good,Late return
fa6c54d6-e45c-43c6-9288-4c95b071cd07,RET-000919,BI-00948,Good,Damaged cover
81b7acea-134e-432c-8910-a1f1ae46735f,RET-000920,BI-02469,Good,
36f0d1a1-a3b3-467f-bf3c-b9957bd99121,RET-000921,BI-01481,Good,Late return
6bc0b363-9f7a-411a-971b-36d30c20a779,RET-000921,BI-02657,Good,Late return
0d27f6cc-e9f8-48ba-9cd1-ffe921ce3b32,RET-000922,BI-00782,Good,
41091683-d198-4005-81aa-a87cef56dd7d,RET-000922,BI-01924,Good,Late return
feebfa91-c1f9-48de-8b37-00b1863f8434,RET-000923,BI-01080,Good,Damaged cover
5a2ea217-5e4f-4c7f-be7b-815e77df3207,RET-000923,BI-01686,Good,
de5ad0bd-7e6f-4036-a1b4-541431d83767,RET-000923,BI-02883,Good,Late return
6e436a17-4520-47a7-832d-f9287b1071fe,RET-000924,BI-01820,Good,
0603a749-08c4-41e7-bb9b-2f0c27e64e10,RET-000925,BI-01918,Good,
96532ab4-e1dc-4a6a-ad99-65638432f674,RET-000926,BI-01772,Good,Damaged cover
7fe11f61-feeb-419c-bd0f-c6ffb038180f,RET-000926,BI-00067,Good,
ca2f0f3f-f3c3-498b-bc9e-d65e2a6063af,RET-000927,BI-02906,Good,Damaged cover
2019511e-0b21-4667-bda3-92c555e9ca96,RET-000927,BI-01945,Good,Damaged cover
9628108b-b3fd-4d27-a7f3-eecd5be8af84,RET-000927,BI-02936,Good,
e2b08ff8-de0e-4ff7-9b32-ff83bec27545,RET-000928,BI-00874,Good,
9079b84d-39fa-4025-81bd-b5dce8dc8991,RET-000928,BI-01232,Good,Damaged cover
6f356e0d-df85-4937-a35d-1b336f48f07e,RET-000929,BI-01063,Good,
0e2a6b22-ff8b-4f86-9b24-f7efc5317fb3,RET-000929,BI-00687,Good,
efe23143-aff1-4830-90f0-4623fbfc647e,RET-000930,BI-01408,Good,
21f3d666-5cc8-4b97-8325-7d1d50ed598c,RET-000930,BI-02215,Good,Damaged cover
1993334d-5461-4039-afbe-aad5424fefb4,RET-000930,BI-02836,Good,Late return
dcc892bc-5e55-4100-a568-0f3a36a34cde,RET-000931,BI-00933,Good,Late return
14a4718b-5d95-4b95-8cfa-ad7fa45e083f,RET-000932,BI-00346,Good,
890071a5-fac2-412e-b845-0347c1c95186,RET-000932,BI-02296,Good,
d32a4f0a-f987-47f6-a95a-ae1dfe69b958,RET-000932,BI-02761,Good,Damaged cover
573684af-ad73-4d36-908b-551090eb5ed4,RET-000933,BI-00357,Good,
24153ebe-9094-40f2-a5e5-49147a65ae9a,RET-000934,BI-00382,Good,Damaged cover
5a57dd23-01b5-4ef6-b2c3-752c1fecb730,RET-000934,BI-00065,Good,
41063233-5d93-47fc-ac31-8e40b19abc0c,RET-000934,BI-00647,Good,
522ed0a8-eb24-4eaf-af8d-c362ccd9c3ab,RET-000935,BI-02793,Good,Late return
1a7ec0b5-6597-484a-b9a7-d5fc6087945c,RET-000935,BI-00154,Good,
a633546d-1673-49bd-be39-7f7553ca0e62,RET-000935,BI-02464,Good,Late return
0f8fa0c1-0b39-47d9-adfe-3c3d7ed24555,RET-000936,BI-00935,Good,
d2bdffce-8789-42af-a3f3-be3ba15d487c,RET-000936,BI-01400,Good,Damaged cover
21c7b53d-8b2f-4042-9219-247faec39893,RET-000937,BI-01806,Good,
613ef994-59cf-4c6f-b934-3467338c233f,RET-000937,BI-02804,Good,Damaged cover
d553d0d7-1d3e-4fcc-ba4d-425f60abefa7,RET-000937,BI-00181,Good,
b2499998-e171-4a60-9d2e-e81a2a52b0dd,RET-000938,BI-00691,Good,
7b1a05ac-1087-439b-a336-ed87edc13dbf,RET-000938,BI-02995,Good,
74b1907b-2a85-45ed-b048-3678f9eb3026,RET-000938,BI-01586,Good,Damaged cover
78c5c0cf-1c3f-4261-acbd-eaee28c30b16,RET-000939,BI-01914,Good,Damaged cover
f866854f-646c-41b4-b069-1a55125f85b7,RET-000940,BI-00433,Good,Damaged cover
e443ee83-0d46-46a4-898e-9cf5944904fd,RET-000940,BI-02736,Good,
ed826d72-75d8-4152-ac8f-96cf71f0eeb8,RET-000940,BI-02673,Good,Damaged cover
d7ec3123-7985-4dfe-a629-297cb06e4f97,RET-000941,BI-00033,Good,
a75ad765-2eb2-40da-81d6-1ec1af94e24e,RET-000941,BI-00640,Good,
20980c86-819b-4490-8dd8-0b47d55cb64c,RET-000941,BI-01297,Good,
65bd998f-8c15-4589-bea3-21d348bfc23d,RET-000942,BI-01017,Good,Damaged cover
10c1d709-9c53-40f9-b487-dd76e8c5fbd8,RET-000942,BI-01064,Good,
b42536bf-3193-4c76-a717-d72005b32dca,RET-000942,BI-00240,Good,Late return
691e677a-ed50-4d50-910b-be1ea6033e39,RET-000943,BI-01301,Good,
95e9b9ab-df31-438e-ad47-191d1c0e0781,RET-000943,BI-00774,Good,
2f371816-6884-4d4e-8c1b-be1ea1b45c84,RET-000943,BI-00482,Good,Damaged cover
45c2c718-6ee0-4e17-8203-d99e13dd6657,RET-000944,BI-01946,Good,Damaged cover
67622de6-4289-41f1-bd57-2313bd0f8b85,RET-000945,BI-00449,Good,
21f3bf65-c878-4443-9210-027edeb36ca2,RET-000945,BI-02540,Good,Late return
f52838e3-c17e-44ba-be57-eff931a7faa8,RET-000946,BI-01432,Good,Late return
4a4b1d86-8fbd-4389-9158-67088f6d747b,RET-000946,BI-00865,Good,
51030e18-4a41-4e7a-a90d-884f9b6b7529,RET-000946,BI-00172,Good,Late return
5a892641-f9e6-479b-bb84-5970e2fcec18,RET-000947,BI-00230,Good,Damaged cover
e45e93b0-25ed-4fc9-b011-26142aef0dd7,RET-000947,BI-02830,Good,
e6a91335-db07-48e4-8357-f0222b70986c,RET-000947,BI-02241,Good,
6be21484-0682-48a2-9c61-d0505b264e77,RET-000948,BI-01501,Good,
98cad598-9782-4b98-a9a6-d2f354ae6ad4,RET-000949,BI-02280,Good,Damaged cover
18aeaa2e-5dc1-40a7-8fd5-d5aaf450d144,RET-000949,BI-02430,Good,
be6eda8a-4058-4569-b27a-91e49e7d9cbe,RET-000950,BI-02891,Good,
107ac3c4-bb1f-40da-87bb-776a4e0cdfea,RET-000951,BI-02877,Good,
cf836f03-09c2-4f0a-8144-5941d5d61875,RET-000951,BI-01909,Good,
b40b976a-51b4-4512-9e01-9c3d7cd41237,RET-000952,BI-02574,Good,Damaged cover
d3a9e62f-021f-4a67-ac90-23fb3491f655,RET-000952,BI-02440,Good,
d6762a90-3712-44d4-987d-30760bf9d7ef,RET-000953,BI-01726,Good,Late return
dde69303-f09d-4e11-a6de-97d2e1ed98cd,RET-000953,BI-00863,Good,
fd25d0c2-4ba2-4a4f-9ad3-f2cb9c08fc8c,RET-000953,BI-00593,Good,
06cfe195-b437-4276-a4d8-be4327740f3d,RET-000954,BI-02767,Good,
db87dd1c-6c50-47d7-bdc5-f581115e0fdc,RET-000955,BI-00486,Good,
ee227ac5-bf84-4d05-ba8f-db3890a30898,RET-000955,BI-00125,Good,Late return
a34b0f83-1f81-4690-ab01-2b8ed38ce6d1,RET-000955,BI-00979,Good,Late return
c4625a8d-f7fc-4d9b-9367-d85bba0375f6,RET-000956,BI-00701,Good,Damaged cover
5c3a6974-aa84-4825-a19d-f8d83e4804c6,RET-000956,BI-02602,Good,Late return
f4b2885d-e55c-413f-9d3f-f94ec512f4ab,RET-000956,BI-01240,Good,Late return
bf7ba177-e672-40f1-8ad2-b93acf0b24ef,RET-000957,BI-02953,Good,
a6dbfd22-46ad-4fe9-9952-d4fb75c01095,RET-000957,BI-01744,Good,Damaged cover
20c14240-1e06-4570-ba91-b5f566b795f4,RET-000957,BI-00218,Good,
c4f68def-773e-4bc8-94f7-a32625f5ff46,RET-000958,BI-01470,Good,Damaged cover
1971dfc0-33d3-498d-97df-6cc37d6f9295,RET-000959,BI-02327,Good,Damaged cover
a04691d7-353f-43d3-a457-6196bfeecd54,RET-000959,BI-01644,Good,
b9d1e354-abaf-42e7-a8ee-85fdfe1fe686,RET-000960,BI-02405,Good,
135afd77-9b2d-4d6d-86ea-0de3e170d33b,RET-000960,BI-00029,Good,
94e8d467-831f-4f06-bbb8-aa387abaadae,RET-000961,BI-02523,Good,
c49ebd33-3b9e-4a62-addd-4fb0674d9f76,RET-000961,BI-01041,Good,
267ea36b-7ef0-4456-8804-446f35689d8b,RET-000962,BI-00510,Good,Late return
22d3f469-b0c4-4076-865d-ad7ed7273025,RET-000962,BI-00263,Good,
082bff69-7bc2-4a06-8ce8-6abe406c6fec,RET-000963,BI-00412,Good,
5e59cca0-031f-4548-9853-28adea89d5da,RET-000963,BI-02204,Good,Late return
77a2d519-3a1f-40d7-9b30-1621590b2d15,RET-000964,BI-01340,Good,Damaged cover
9bf9573b-655c-4f57-bedc-5b25352e8a5d,RET-000965,BI-00632,Good,
436d6d12-6a3e-4a38-a68a-d114cd4aa09f,RET-000965,BI-02181,Good,Late return
bf90b12f-2172-4e3d-bb88-358e9868f08e,RET-000965,BI-02889,Good,Damaged cover
5534e183-36ca-4f25-a23c-3d409f563bfe,RET-000966,BI-00443,Good,
a5edd46b-f508-4599-80f9-28a5c1c6deac,RET-000966,BI-00690,Good,
31e57f2a-b62b-4e2a-8b69-7ba0f3573dd1,RET-000967,BI-02338,Good,
e3a78207-adda-424d-bb80-86184366523f,RET-000967,BI-00665,Good,
7457bad2-a8d3-459d-a4b0-91e8fe99049b,RET-000968,BI-02115,Good,
bc60e6ca-ee50-4fdc-af00-13512f934069,RET-000968,BI-01348,Good,
5d97b0c0-54a7-4794-bf02-73623176f772,RET-000968,BI-01727,Good,Late return
89fabc0f-cd8e-4ee2-8202-975ecdeb09ed,RET-000969,BI-01700,Good,Damaged cover
1492c62c-97cd-4d92-ba13-18adc97987db,RET-000969,BI-00832,Good,Late return
9adfcff3-bda6-4430-ac0a-aa58e2d90ddd,RET-000969,BI-02381,Good,Damaged cover
f55e4085-a098-46a9-a113-c177f17d1018,RET-000970,BI-02486,Good,
b871a722-c7b3-4d22-87e2-79f86a70ebd7,RET-000970,BI-01161,Good,Damaged cover
24e1ff9f-d2e2-4d23-bed8-4d1343b05719,RET-000971,BI-01767,Good,
1a326b8f-5016-4bda-8283-8c774c879e8b,RET-000972,BI-00725,Good,
3098758f-f990-450c-8f28-4ebc2a29ca27,RET-000972,BI-02819,Good,
f8cbf82e-dd8a-4fb0-bf65-f97d4cc308a8,RET-000973,BI-02601,Good,
b7af4cfe-b03e-45a5-ac75-ee9ddcc4158b,RET-000973,BI-02351,Good,Damaged cover
6bbd08d3-2511-44c7-87d6-6c98e363bb82,RET-000973,BI-01627,Good,Damaged cover
53c43fff-198d-4d84-b58e-904d25bc04b2,RET-000974,BI-00809,Good,
830c04cf-4b55-4943-9187-f6d03c0d53c7,RET-000974,BI-02506,Good,Damaged cover
65dbca4f-c2d1-4eb7-93bd-02caa03ebcd5,RET-000975,BI-02448,Good,
f181c087-9c1d-4a08-8de2-4c5ef55f7234,RET-000976,BI-02651,Good,Late return
ea06335f-9a49-4f82-b316-ba0dfa66a231,RET-000977,BI-01650,Good,Late return
84c71023-d1d1-410e-8041-fa5b6003ef5d,RET-000977,BI-02783,Good,
67eb299f-bb9d-4ad9-861e-ae01b3c56fc8,RET-000978,BI-01622,Good,
6cd5d5e0-bdd7-4a00-bcbb-506dcec08448,RET-000979,BI-00008,Good,Late return
68c36082-c70a-417c-97a7-ec90653124be,RET-000979,BI-01334,Good,Late return
d6d11412-3ab9-4e0f-b0df-4d784b7ade3c,RET-000980,BI-02716,Good,
a2065bdb-c91a-4154-8447-f37b2aa54344,RET-000980,BI-01552,Good,
8c4cba7a-742a-4a6d-a5e8-c8dda4b0437e,RET-000980,BI-02177,Good,
ba25b3bf-a569-400a-9110-2f410c86f715,RET-000981,BI-00015,Good,
c1d12fa9-63ce-4fb2-941a-5214c992d64c,RET-000981,BI-02394,Good,Damaged cover
f76059f4-4e15-4c6e-8f68-195320334b6d,RET-000981,BI-00598,Good,Damaged cover
52ce8d1a-4f3e-47ad-bac5-72388dbb04a2,RET-000982,BI-01665,Good,Late return
b4a7cdd5-d7f7-4304-acfe-f0d37899c104,RET-000982,BI-01911,Good,
7738f70d-2f78-4646-8372-6a5b1dac97ac,RET-000982,BI-02774,Good,Late return
1df7ad32-4eb9-48d3-a315-64fe29ec2f06,RET-000983,BI-02955,Good,
999b198f-0b90-4898-81c7-de048fad0476,RET-000983,BI-00567,Good,
71c35166-75be-40ff-b897-a4db20340824,RET-000983,BI-02185,Good,
7dcd0b16-37c0-457c-849f-aeb194a33c77,RET-000984,BI-01109,Good,Late return
a02881b4-af88-4845-9a1a-dbac168f984e,RET-000984,BI-00102,Good,Damaged cover
21f5eacd-53f7-4bd6-aedb-4c19eff8c814,RET-000984,BI-00928,Good,Damaged cover
b175ab5f-cfce-4b97-9ae0-a6e8912e17db,RET-000985,BI-01480,Good,
84df9a05-e994-4a12-86de-6efb64754593,RET-000985,BI-01486,Good,Damaged cover
e03ba123-edaf-4df5-b572-b88a958585c8,RET-000986,BI-01097,Good,Late return
e7d29809-3d7d-45fc-a5f5-adfb8d99246e,RET-000987,BI-01537,Good,Late return
9cd66df5-ce5b-4e55-bf06-499a3780a98d,RET-000988,BI-00290,Good,Late return
e3c8083c-be56-4ccc-a2c5-3eae455d13c6,RET-000989,BI-00360,Good,Damaged cover
e0c68221-6354-4363-be02-b6212c28cdb2,RET-000990,BI-00847,Good,Damaged cover
63ad9baa-8140-4436-bcd3-e5a2b8f46b32,RET-000990,BI-01785,Good,
51ab4c00-b30b-4ac9-b255-f75a5e3b8af0,RET-000990,BI-00834,Good,Damaged cover
59d6904f-bf85-4ba3-8201-1552a0bc782a,RET-000991,BI-00957,Good,
eee5c4ee-148b-4159-9b02-a15056b489cb,RET-000991,BI-01498,Good,Damaged cover
edb55a53-1526-4773-8689-cb2f3cde928a,RET-000991,BI-02975,Good,Late return
a566270f-2ef9-4e52-96f4-52d12f86c677,RET-000992,BI-02277,Good,Late return
1313e7f2-1bd6-4822-91a0-97d5f3dbfade,RET-000992,BI-01352,Good,
e415018c-573c-4050-a5fd-14a7f40a0175,RET-000993,BI-01989,Good,Damaged cover
c4931e95-31a2-450b-8186-cd8455cdd70d,RET-000993,BI-01722,Good,
0a45606a-ca56-4c0b-a87e-3544866f609f,RET-000994,BI-02920,Good,
a1ff9467-a08b-4290-ac51-4a1b10603bab,RET-000994,BI-01745,Good,
b2c5466e-e450-473f-b1cd-24f7bdcf6b5f,RET-000995,BI-02717,Good,Late return
779731b1-bedf-4da3-a7f9-033e4ad70da0,RET-000995,BI-02474,Good,Damaged cover
8a6b66ad-1c2c-4c12-9d93-aee740aa5c12,RET-000996,BI-01038,Good,Late return
98b15c4e-8a9c-4386-928e-4290bf5df2c4,RET-000996,BI-02102,Good,Damaged cover
91668cd2-addd-471d-bd08-6a43a76e1629,RET-000996,BI-02477,Good,Damaged cover
a71e6086-b3b7-4756-b8bd-10bec14d6e52,RET-000997,BI-02962,Good,Late return
49be15ff-7f7e-41f5-9a78-94338ebde63e,RET-000997,BI-01123,Good,
dc75f479-eb9d-4b39-a3f0-562cbe928e19,RET-000998,BI-01935,Good,
2ab0f495-92b2-498c-8899-e4eeafd97546,RET-000999,BI-01804,Good,
61e2712f-e779-4024-a4ea-808cb79c75a3,RET-000999,BI-01915,Good,
ad4a7072-754e-46e4-8b41-1615f4320f15,RET-001000,BI-01491,Good,
f32f9a53-b17a-472a-9e1d-75e2a9bc2cc7,RET-001001,BI-00944,Good,
a00d1208-69cf-401d-9da0-0d6e208eb681,RET-001001,BI-02939,Good,Late return
abeee4de-0feb-4d3b-8a3f-f2d867d43ccc,RET-001002,BI-01397,Good,Damaged cover
889728b2-7002-43f0-a042-ae7a710a15ef,RET-001002,BI-00011,Good,
ff9ecf3a-932c-4a8f-8b90-af45caec91c4,RET-001002,BI-02555,Good,
a6a822f5-bf34-4a3e-9fac-acd3890f25d3,RET-001003,BI-00627,Good,Damaged cover
3c7e1d36-98ea-4e63-87d0-12c91e741dad,RET-001003,BI-02897,Good,
91006555-43d1-4ae3-bcc7-0212f4cd08f7,RET-001003,BI-00735,Good,
94c86af4-e9fb-4463-acec-7860fffda468,RET-001004,BI-01204,Good,Damaged cover
10206893-5802-4167-abec-9c64d1e65e51,RET-001004,BI-02760,Good,Late return
d7d20699-664b-4394-b635-5c94fdaf4a8d,RET-001005,BI-00869,Good,Damaged cover
cc84c60d-eb88-4de6-9a72-863301c8ee91,RET-001006,BI-01245,Good,Late return
3bff84e8-3f14-42e6-b2f7-2efeffd61b54,RET-001007,BI-01949,Good,
7b794e30-ae9e-4d3a-9e4b-5c9063989ef2,RET-001007,BI-02970,Good,Late return
9d0f7edc-e4f5-4f98-9c26-ba84b9199444,RET-001008,BI-00734,Good,
6b68f115-becc-4f02-b546-b6e15fa40436,RET-001008,BI-00277,Good,
37acbc96-781b-4619-9667-7c0038c906c4,RET-001009,BI-02310,Good,
f5c2784b-59fc-4182-a5b1-f5820c1d2135,RET-001009,BI-02063,Good,Damaged cover
99cad1c2-8bd0-4aff-a8ee-b0c695923f44,RET-001010,BI-00675,Good,
41ac96bb-7823-46b3-b5d5-d298abb804b2,RET-001010,BI-01844,Good,Damaged cover
93004893-87d5-4a66-b80f-54e37da2380a,RET-001011,BI-01848,Good,Late return
9b73a112-52f9-4966-8e20-62b5e128624f,RET-001012,BI-02875,Good,
9adee2c4-2271-403f-ad04-4ce4560ee5de,RET-001012,BI-01823,Good,
b851fa80-48d9-44c4-b5c7-5d1ba26f81fe,RET-001013,BI-00345,Good,
cfed9df7-f4b3-44e9-a0e5-c0528e892858,RET-001013,BI-00681,Good,Late return
cd19f086-0e0c-4989-b22b-db5f704babbf,RET-001014,BI-02062,Good,Late return
69d816fb-e72d-4215-ad0f-16e9f86a9e05,RET-001014,BI-00155,Good,
57ef3177-dd84-4591-b774-d28d343b3d99,RET-001015,BI-02589,Good,
7d8801ca-4de1-4834-8250-6d9c46aacf61,RET-001015,BI-02290,Good,
02d8a5e1-3b63-470d-982b-e232df98220b,RET-001016,BI-01765,Good,Damaged cover
6d8e64ed-3492-4393-ba0a-67703080e0ff,RET-001016,BI-02226,Good,Damaged cover
6fb592a9-e215-460a-8db2-f8f6e0ec33ce,RET-001016,BI-01369,Good,Damaged cover
35d62853-24ef-48d8-9283-011bafd35b61,RET-001017,BI-01052,Good,Late return
52fed57b-0b36-46d4-956e-ace515b83694,RET-001017,BI-01709,Good,
74ca34fc-2108-4dad-960b-3fe72b740293,RET-001017,BI-00092,Good,
a5b7224d-d09d-4925-bf68-e8ffa690a53d,RET-001018,BI-02018,Good,Damaged cover
8f126b0a-e9b0-4207-9b88-b50e8fcf1307,RET-001018,BI-01050,Good,Damaged cover
b41977ac-483c-4d6f-a9bc-1c411cd32508,RET-001018,BI-02250,Good,
ec7b55de-117b-4b04-8bc0-a9be99bbe95d,RET-001019,BI-00469,Good,
9424e570-9cd8-4933-8d32-622b9e8739da,RET-001019,BI-01442,Good,
d9710858-c558-4d51-8e53-14609edc2166,RET-001020,BI-02691,Good,
ee844ea3-4285-4793-af0b-36c0bbf6578a,RET-001020,BI-00953,Good,Damaged cover
140809a7-760d-4ed0-908a-25f42b511096,RET-001021,BI-01399,Good,Late return
6be5f1b5-8066-423f-9db9-df1dac18533e,RET-001021,BI-00309,Good,
c4a2b501-fce0-46b5-ab03-126a240b3150,RET-001022,BI-01129,Good,Damaged cover
dafbc4e6-c26a-49b7-849a-59699f2c1723,RET-001022,BI-02845,Good,Late return
9f095a0d-c7f9-4f83-9d30-01d2603c648e,RET-001023,BI-01965,Good,Damaged cover
551864b5-a4c8-4da1-a08c-d4b551c87317,RET-001023,BI-01260,Good,Late return
e7462a54-05b0-4565-adb3-738afb70af05,RET-001024,BI-00962,Good,
97dc2bce-6ba1-4a2a-b1f0-12ec34ac486d,RET-001025,BI-00016,Good,Late return
81b379e7-d0c2-4ce4-bbcd-0071fa5405f1,RET-001026,BI-01542,Good,Damaged cover
2a29b3e1-742e-482d-a920-e18e304524c7,RET-001027,BI-02960,Good,
a0e3cddb-6716-4f3f-8437-49d913079772,RET-001027,BI-01258,Good,
270c7e5b-5ccb-44cb-b385-d0463d1e7763,RET-001027,BI-02612,Good,Late return
23c71dc6-ab38-4ff3-94a3-79095e8cba24,RET-001028,BI-01464,Good,
bf7957ed-5011-4da2-b7c5-50ed284e2fff,RET-001029,BI-01729,Good,Late return
e71657cd-72af-4299-8cd8-545b184017e8,RET-001029,BI-02781,Good,
99d5e45a-3c9f-46e6-ade7-c2b7cdb498d7,RET-001029,BI-01205,Good,Late return
9a7811a5-d785-4d2a-b7ce-8c0f6016e4f7,RET-001030,BI-01317,Good,
447bfde7-fd5b-430b-932f-088ffdb4045b,RET-001030,BI-01078,Good,Late return
0920121b-12a6-4528-8173-057bf2f6f916,RET-001031,BI-02243,Good,Damaged cover
7e4e2aa9-84da-4edb-91d3-d04a23bbcb87,RET-001031,BI-02638,Good,Damaged cover
e7a0871b-dbe2-4b58-924f-7c6f84dd4f89,RET-001032,BI-00502,Good,Late return
bb44c9df-1afb-4e87-977f-c94bf0e2450a,RET-001033,BI-01146,Good,
a69c4c31-3743-4ca0-9bfc-cce90c686b79,RET-001034,BI-00754,Good,
5b103b31-9041-47ae-9233-c3f2030cbb39,RET-001034,BI-00547,Good,Late return
0bef5ef4-89c3-4f8a-9657-8afa96b81cb3,RET-001035,BI-00808,Good,
94744b7a-e286-4ac2-a70f-f5829724f378,RET-001036,BI-01854,Good,
8c30152f-2ad3-4155-b6ae-1a5b6019e808,RET-001036,BI-00895,Good,
7c2e1db1-fdf7-49fa-b36d-eaceaec60f8f,RET-001036,BI-02492,Good,Late return
49298cfa-a282-4526-93ff-ae422a72ce77,RET-001037,BI-01512,Good,
40026003-17ed-4abc-a26f-c92452f5b7dc,RET-001037,BI-00778,Good,Late return
923414f6-13e0-4b36-8c39-8789a5c6efd9,RET-001038,BI-02152,Good,Late return
6f86f795-c79e-4166-b66e-ba2398bd4877,RET-001038,BI-00107,Good,Late return
a08b4ef4-a347-42e5-b5f8-f637fdad5f6d,RET-001038,BI-00145,Good,
e6374d83-49cf-44f3-8753-4e1cd88ecdf2,RET-001039,BI-01235,Good,Late return
014001fd-60bb-48af-b4bf-e8847acd6b4a,RET-001039,BI-02617,Good,
1803700b-ef12-4a3d-bcd2-8ed896886a8f,RET-001040,BI-02437,Good,Late return
77dbbdaa-33fa-41f8-a452-de46ed62aa33,RET-001041,BI-01416,Good,
f8455b76-d793-40cc-a4a0-9051e090909e,RET-001042,BI-01961,Good,Late return
d582c2be-e3d7-4377-b893-dc39a76bf6f7,RET-001042,BI-01831,Good,
d1f29f2f-5d42-4b32-9933-3d514ad58363,RET-001042,BI-01562,Good,
3158e3bf-193b-41a8-91ae-45ca04ad3623,RET-001043,BI-00631,Good,Damaged cover
23e7de7a-82a8-4237-aa7a-179735159a1b,RET-001043,BI-00150,Good,Damaged cover
fd275171-0e4c-4dcb-8585-b7d20c85b2a2,RET-001044,BI-01307,Good,
b96643a1-9dc2-41b8-9fb9-31f2907a786a,RET-001045,BI-01776,Good,
e377cd0f-f5e7-4412-8f27-2480fbe70941,RET-001046,BI-02656,Good,Late return
6601f93c-6a3e-492f-8aa1-f2f85bdee7a2,RET-001047,BI-02246,Good,Late return
998e0230-cc94-4696-8bb4-4927025a0a02,RET-001048,BI-02399,Good,
493a0fb2-556f-4110-8b05-b83fd1c62894,RET-001049,BI-02124,Good,
5104cefd-da7b-4a12-ae35-6e5d83c96de2,RET-001049,BI-01230,Good,
c44cf432-98a9-4693-a752-cf70a2649420,RET-001050,BI-01149,Good,Late return
28028801-9005-49fe-ae88-b0dac8f3d699,RET-001051,BI-01409,Good,
f1a45e81-acf4-4698-a910-54fd2c75260a,RET-001051,BI-00325,Good,
