id,masterId,code,condition,status,createdAt
BI-01857,BM-0472,INV-001857,Fair,Available,2024-06-09 22:14:27
BI-01858,BM-0194,INV-001858,Good,Available,2024-04-14 22:14:27
BI-01859,BM-0501,INV-001859,New,Available,2024-10-29 22:14:27
BI-01860,BM-0985,INV-001860,New,Available,2024-05-24 22:14:27
BI-01861,BM-0845,INV-001861,Good,Available,2024-01-01 22:14:27
BI-01862,BM-0196,INV-001862,Poor,Available,2023-07-16 22:14:27
BI-01863,BM-0073,INV-001863,Poor,Available,2025-07-01 22:14:27
BI-01864,BM-0473,INV-001864,Good,Available,2024-01-23 22:14:27
BI-01865,BM-0102,INV-001865,Good,Available,2025-02-15 22:14:27
BI-01866,BM-0857,INV-001866,Fair,Available,2024-08-06 22:14:27
BI-01867,BM-0601,INV-001867,Good,Available,2023-04-25 22:14:27
BI-01868,BM-0272,INV-001868,Good,Available,2024-06-18 22:14:27
BI-01869,BM-0291,INV-001869,Fair,Available,2024-06-16 22:14:27
BI-01870,BM-0835,INV-001870,New,Available,2024-02-06 22:14:27
BI-01871,BM-0945,INV-001871,New,Available,2025-01-30 22:14:27
BI-01872,BM-0126,INV-001872,Good,Available,2025-06-02 22:14:27
BI-01873,BM-0379,INV-001873,Fair,Available,2023-07-27 22:14:27
BI-01874,BM-0264,INV-001874,New,Available,2025-06-25 22:14:27
BI-01875,BM-0843,INV-001875,Fair,Available,2024-03-24 22:14:27
BI-01876,BM-0147,INV-001876,New,Available,2023-04-11 22:14:27
BI-01877,BM-0079,INV-001877,Good,Available,2023-05-14 22:14:27
BI-01878,BM-0279,INV-001878,New,Available,2023-11-03 22:14:27
BI-01879,BM-0327,INV-001879,Fair,Available,2025-03-20 22:14:27
BI-01880,BM-0382,INV-001880,Poor,Available,2023-04-26 22:14:27
BI-01881,BM-0501,INV-001881,Good,Available,2024-10-17 22:14:27
BI-01882,BM-0407,INV-001882,Fair,Available,2023-08-30 22:14:27
BI-01883,BM-0308,INV-001883,New,Available,2025-08-20 22:14:27
BI-01884,BM-0201,INV-001884,Fair,Available,2023-12-31 22:14:27
BI-01885,BM-0050,INV-001885,Good,Available,2025-03-23 22:14:27
BI-01886,BM-0741,INV-001886,Fair,Available,2025-07-03 22:14:27
BI-01887,BM-0465,INV-001887,Poor,Available,2025-02-10 22:14:27
BI-01888,BM-0777,INV-001888,Poor,Available,2025-01-03 22:14:27
BI-01889,BM-0427,INV-001889,New,Available,2025-04-10 22:14:27
BI-01890,BM-0360,INV-001890,Poor,Available,2023-11-24 22:14:27
BI-01891,BM-0304,INV-001891,New,Available,2025-08-20 22:14:27
BI-01892,BM-0499,INV-001892,New,Available,2024-11-20 22:14:27
BI-01893,BM-0890,INV-001893,Good,Available,2023-06-08 22:14:27
BI-01894,BM-0081,INV-001894,New,Available,2025-01-15 22:14:27
BI-01895,BM-0245,INV-001895,Poor,Available,2025-03-26 22:14:27
BI-01896,BM-0909,INV-001896,Good,Available,2023-10-17 22:14:27
BI-01897,BM-0230,INV-001897,Poor,Available,2024-06-17 22:14:27
BI-01898,BM-0839,INV-001898,Fair,Available,2024-10-18 22:14:27
BI-01899,BM-0892,INV-001899,Good,Available,2023-09-12 22:14:27
BI-01900,BM-0377,INV-001900,New,Available,2025-08-09 22:14:27
BI-01901,BM-0905,INV-001901,Good,Available,2024-10-06 22:14:27
BI-01902,BM-0455,INV-001902,Fair,Available,2024-01-22 22:14:27
BI-01903,BM-0120,INV-001903,New,Available,2023-06-11 22:14:27
BI-01904,BM-0998,INV-001904,Poor,Available,2023-04-11 22:14:27
BI-01905,BM-0661,INV-001905,Good,Available,2023-03-19 22:14:27
BI-01906,BM-0363,INV-001906,Poor,Available,2024-01-13 22:14:27
BI-01907,BM-0471,INV-001907,Good,Available,2025-07-01 22:14:27
BI-01908,BM-0236,INV-001908,Good,Available,2023-06-23 22:14:27
BI-01909,BM-0572,INV-001909,Fair,Available,2023-06-01 22:14:27
BI-01910,BM-0121,INV-001910,New,Available,2023-05-18 22:14:27
BI-01911,BM-0276,INV-001911,Poor,Available,2025-03-16 22:14:27
BI-01912,BM-0482,INV-001912,Fair,Available,2025-08-10 22:14:27
BI-01913,BM-0872,INV-001913,New,Available,2025-03-15 22:14:27
BI-01914,BM-0763,INV-001914,Poor,Available,2023-04-15 22:14:27
BI-01915,BM-0146,INV-001915,Good,Available,2025-01-17 22:14:27
BI-01916,BM-0310,INV-001916,New,Available,2024-11-13 22:14:27
BI-01917,BM-0158,INV-001917,New,Available,2024-03-09 22:14:27
BI-01918,BM-0682,INV-001918,New,Available,2023-07-16 22:14:27
BI-01919,BM-0121,INV-001919,New,Available,2025-05-24 22:14:27
BI-01920,BM-0886,INV-001920,Fair,Available,2024-11-18 22:14:27
BI-01921,BM-0110,INV-001921,Poor,Available,2023-10-22 22:14:27
BI-01922,BM-0556,INV-001922,Poor,Available,2023-11-06 22:14:27
BI-01923,BM-0680,INV-001923,Fair,Available,2024-07-25 22:14:27
BI-01924,BM-0318,INV-001924,Poor,Available,2024-06-09 22:14:27
BI-01925,BM-0593,INV-001925,New,Available,2025-03-09 22:14:27
BI-01926,BM-0260,INV-001926,New,Available,2024-02-04 22:14:27
BI-01927,BM-0656,INV-001927,New,Available,2025-08-09 22:14:27
BI-01928,BM-0161,INV-001928,New,Available,2025-07-02 22:14:27
BI-01929,BM-0567,INV-001929,New,Available,2024-01-17 22:14:27
BI-01930,BM-0481,INV-001930,Good,Available,2023-10-19 22:14:27
BI-01931,BM-0131,INV-001931,Poor,Available,2023-10-08 22:14:27
BI-01932,BM-0127,INV-001932,Fair,Available,2025-04-27 22:14:27
BI-01933,BM-0080,INV-001933,New,Available,2024-08-20 22:14:27
BI-01934,BM-0568,INV-001934,Poor,Available,2024-01-06 22:14:27
BI-01935,BM-0103,INV-001935,Good,Available,2024-07-08 22:14:27
BI-01936,BM-0783,INV-001936,Poor,Available,2023-03-23 22:14:27
BI-01937,BM-0968,INV-001937,Poor,Available,2024-02-14 22:14:27
BI-01938,BM-0441,INV-001938,Fair,Available,2023-12-20 22:14:27
BI-01939,BM-0153,INV-001939,New,Available,2024-08-25 22:14:27
BI-01940,BM-0795,INV-001940,Fair,Available,2024-01-31 22:14:27
BI-01941,BM-0039,INV-001941,New,Available,2024-02-14 22:14:27
BI-01942,BM-0595,INV-001942,Good,Available,2024-12-03 22:14:27
BI-01943,BM-0834,INV-001943,Fair,Available,2024-11-12 22:14:27
BI-01944,BM-0924,INV-001944,Fair,Available,2025-05-02 22:14:27
BI-01945,BM-0814,INV-001945,Good,Available,2024-03-14 22:14:27
BI-01946,BM-0089,INV-001946,Poor,Available,2024-05-12 22:14:27
BI-01947,BM-0839,INV-001947,Good,Available,2024-02-14 22:14:27
BI-01948,BM-0871,INV-001948,Poor,Available,2023-09-02 22:14:27
BI-01949,BM-0533,INV-001949,Fair,Available,2024-08-17 22:14:27
BI-01950,BM-0356,INV-001950,Poor,Available,2024-10-22 22:14:27
BI-01951,BM-0848,INV-001951,Good,Available,2024-07-24 22:14:27
BI-01952,BM-0343,INV-001952,Fair,Available,2024-12-20 22:14:27
BI-01953,BM-0499,INV-001953,Poor,Available,2023-04-10 22:14:27
BI-01954,BM-0618,INV-001954,Fair,Available,2024-05-05 22:14:27
BI-01955,BM-0571,INV-001955,Poor,Available,2025-07-31 22:14:27
BI-01956,BM-0207,INV-001956,Poor,Available,2024-04-21 22:14:27
BI-01957,BM-0695,INV-001957,Poor,Available,2025-06-18 22:14:27
BI-01958,BM-0651,INV-001958,Poor,Available,2023-03-14 22:14:27
BI-01959,BM-0140,INV-001959,Good,Available,2025-02-20 22:14:27
BI-01960,BM-0465,INV-001960,Fair,Available,2024-07-15 22:14:27
BI-01961,BM-0608,INV-001961,New,Available,2023-04-06 22:14:27
BI-01962,BM-0148,INV-001962,New,Available,2024-03-09 22:14:27
BI-01963,BM-0820,INV-001963,Fair,Available,2025-04-26 22:14:27
BI-01964,BM-0615,INV-001964,New,Available,2024-09-23 22:14:27
BI-01965,BM-0434,INV-001965,Good,Available,2025-01-17 22:14:27
BI-01966,BM-0636,INV-001966,Fair,Available,2023-05-09 22:14:27
BI-01967,BM-0013,INV-001967,Poor,Available,2024-12-02 22:14:27
BI-01968,BM-0920,INV-001968,Fair,Available,2023-03-10 22:14:27
BI-01969,BM-0148,INV-001969,Poor,Available,2024-02-11 22:14:27
BI-01970,BM-0424,INV-001970,Fair,Available,2023-03-13 22:14:27
BI-01971,BM-0042,INV-001971,Fair,Available,2024-06-30 22:14:27
BI-01972,BM-0653,INV-001972,Poor,Available,2024-07-20 22:14:27
BI-01973,BM-0147,INV-001973,Poor,Available,2024-11-30 22:14:27
BI-01974,BM-0188,INV-001974,New,Available,2025-02-09 22:14:27
BI-01975,BM-0002,INV-001975,Fair,Available,2024-10-10 22:14:27
BI-01976,BM-0007,INV-001976,New,Available,2023-08-19 22:14:27
BI-01977,BM-0431,INV-001977,New,Available,2023-11-26 22:14:27
BI-01978,BM-0869,INV-001978,New,Available,2024-10-17 22:14:27
BI-01979,BM-0163,INV-001979,Good,Available,2024-02-25 22:14:27
BI-01980,BM-0105,INV-001980,Good,Available,2025-06-12 22:14:27
BI-01981,BM-0029,INV-001981,Good,Available,2023-11-15 22:14:27
BI-01982,BM-0105,INV-001982,New,Available,2024-02-09 22:14:27
BI-01983,BM-0550,INV-001983,Fair,Available,2024-12-03 22:14:27
BI-01984,BM-0255,INV-001984,Poor,Available,2023-06-29 22:14:27
BI-01985,BM-0935,INV-001985,New,Available,2024-06-16 22:14:27
BI-01986,BM-0550,INV-001986,Good,Available,2024-03-17 22:14:27
BI-01987,BM-0582,INV-001987,Poor,Available,2023-08-17 22:14:27
BI-01988,BM-0857,INV-001988,Poor,Available,2024-07-21 22:14:27
BI-01989,BM-0366,INV-001989,Good,Available,2025-03-13 22:14:27
BI-01990,BM-0547,INV-001990,Poor,Available,2024-04-17 22:14:27
BI-01991,BM-0262,INV-001991,New,Available,2024-01-21 22:14:27
BI-01992,BM-0289,INV-001992,New,Available,2024-07-08 22:14:27
BI-01993,BM-0771,INV-001993,Good,Available,2024-04-08 22:14:27
BI-01994,BM-0840,INV-001994,Poor,Available,2024-09-28 22:14:27
BI-01995,BM-0636,INV-001995,Fair,Available,2025-04-02 22:14:27
BI-01996,BM-0398,INV-001996,Fair,Available,2023-08-15 22:14:27
BI-01997,BM-0957,INV-001997,Fair,Available,2024-07-03 22:14:27
BI-01998,BM-0805,INV-001998,Poor,Available,2025-01-24 22:14:27
BI-01999,BM-0473,INV-001999,Good,Available,2024-07-21 22:14:27
BI-02000,BM-0330,INV-002000,New,Available,2024-05-12 22:14:27
BI-02001,BM-0196,INV-002001,Fair,Available,2025-08-04 22:14:27
BI-02002,BM-0960,INV-002002,Fair,Available,2024-08-25 22:14:27
BI-02003,BM-0779,INV-002003,New,Available,2023-12-25 22:14:27
BI-02004,BM-0895,INV-002004,New,Available,2024-07-16 22:14:27
BI-02005,BM-0662,INV-002005,Fair,Available,2025-02-02 22:14:27
BI-02006,BM-0195,INV-002006,New,Available,2023-09-18 22:14:27
BI-02007,BM-0188,INV-002007,Fair,Available,2024-07-07 22:14:27
BI-02008,BM-0775,INV-002008,Fair,Available,2025-03-10 22:14:27
BI-02009,BM-0476,INV-002009,Poor,Available,2023-04-21 22:14:27
BI-02010,BM-0089,INV-002010,Good,Available,2024-11-25 22:14:27
BI-02011,BM-0954,INV-002011,New,Available,2024-01-04 22:14:27
BI-02012,BM-0826,INV-002012,Fair,Available,2025-06-09 22:14:27
BI-02013,BM-0259,INV-002013,New,Available,2024-11-15 22:14:27
BI-02014,BM-0613,INV-002014,Good,Available,2023-10-15 22:14:27
BI-02015,BM-0235,INV-002015,Good,Available,2024-09-13 22:14:27
BI-02016,BM-0999,INV-002016,Good,Available,2024-10-29 22:14:27
BI-02017,BM-0654,INV-002017,Poor,Available,2025-02-08 22:14:27
BI-02018,BM-0169,INV-002018,Poor,Available,2023-03-29 22:14:27
BI-02019,BM-0092,INV-002019,Good,Available,2024-06-19 22:14:27
BI-02020,BM-0360,INV-002020,New,Available,2023-07-02 22:14:27
BI-02021,BM-0132,INV-002021,New,Available,2023-05-24 22:14:27
BI-02022,BM-0600,INV-002022,Good,Available,2025-07-12 22:14:27
BI-02023,BM-0194,INV-002023,Good,Available,2023-10-20 22:14:27
BI-02024,BM-0204,INV-002024,Fair,Available,2024-11-24 22:14:27
BI-02025,BM-0950,INV-002025,Poor,Available,2025-05-27 22:14:27
BI-02026,BM-0329,INV-002026,New,Available,2023-07-17 22:14:27
BI-02027,BM-0024,INV-002027,New,Available,2024-11-27 22:14:27
BI-02028,BM-0419,INV-002028,Poor,Available,2023-12-10 22:14:27
BI-02029,BM-0918,INV-002029,Fair,Available,2024-01-16 22:14:27
BI-02030,BM-0735,INV-002030,Poor,Available,2023-10-03 22:14:27
BI-02031,BM-0662,INV-002031,New,Available,2023-12-16 22:14:27
BI-02032,BM-0757,INV-002032,Fair,Available,2024-04-13 22:14:27
BI-02033,BM-0818,INV-002033,Good,Available,2023-03-13 22:14:27
BI-02034,BM-0658,INV-002034,Good,Available,2024-12-01 22:14:27
BI-02035,BM-0014,INV-002035,Good,Available,2023-11-25 22:14:27
BI-02036,BM-0859,INV-002036,New,Available,2024-01-14 22:14:27
BI-02037,BM-0700,INV-002037,Fair,Available,2024-06-30 22:14:27
BI-02038,BM-0660,INV-002038,Poor,Available,2024-08-15 22:14:27
BI-02039,BM-0776,INV-002039,Good,Available,2024-06-14 22:14:27
BI-02040,BM-0168,INV-002040,Good,Available,2023-06-11 22:14:27
BI-02041,BM-0612,INV-002041,New,Available,2025-06-20 22:14:27
BI-02042,BM-0316,INV-002042,Good,Available,2025-04-15 22:14:27
BI-02043,BM-0110,INV-002043,New,Available,2023-08-03 22:14:27
BI-02044,BM-0243,INV-002044,Fair,Available,2024-08-25 22:14:27
BI-02045,BM-0546,INV-002045,New,Available,2024-09-26 22:14:27
BI-02046,BM-0002,INV-002046,Poor,Available,2024-10-26 22:14:27
BI-02047,BM-0821,INV-002047,Good,Available,2024-07-08 22:14:27
BI-02048,BM-0297,INV-002048,New,Available,2024-05-26 22:14:27
BI-02049,BM-0474,INV-002049,Fair,Available,2023-06-04 22:14:27
BI-02050,BM-0371,INV-002050,New,Available,2023-06-05 22:14:27
BI-02051,BM-0983,INV-002051,Fair,Available,2024-03-03 22:14:27
BI-02052,BM-0297,INV-002052,Fair,Available,2025-07-25 22:14:27
BI-02053,BM-0263,INV-002053,Poor,Available,2023-06-19 22:14:27
BI-02054,BM-0355,INV-002054,New,Available,2025-07-09 22:14:27
BI-02055,BM-0171,INV-002055,Good,Available,2023-03-21 22:14:27
BI-02056,BM-0209,INV-002056,New,Available,2025-07-07 22:14:27
BI-02057,BM-0441,INV-002057,Fair,Available,2023-11-26 22:14:27
BI-02058,BM-0478,INV-002058,Poor,Available,2023-07-18 22:14:27
BI-02059,BM-0257,INV-002059,Fair,Available,2023-08-21 22:14:27
BI-02060,BM-0860,INV-002060,New,Available,2023-08-25 22:14:27
BI-02061,BM-0758,INV-002061,Poor,Available,2023-10-18 22:14:27
BI-02062,BM-0723,INV-002062,Fair,Available,2023-11-06 22:14:27
BI-02063,BM-0324,INV-002063,New,Available,2024-05-22 22:14:27
BI-02064,BM-0197,INV-002064,Fair,Available,2025-01-20 22:14:27
BI-02065,BM-0671,INV-002065,New,Available,2024-05-11 22:14:27
BI-02066,BM-0649,INV-002066,New,Available,2025-06-29 22:14:27
BI-02067,BM-0261,INV-002067,Poor,Available,2023-03-18 22:14:27
BI-02068,BM-0274,INV-002068,New,Available,2025-07-25 22:14:27
BI-02069,BM-0249,INV-002069,Fair,Available,2023-04-24 22:14:27
BI-02070,BM-0707,INV-002070,Good,Available,2024-03-16 22:14:27
BI-02071,BM-0117,INV-002071,New,Available,2023-10-08 22:14:27
BI-02072,BM-0999,INV-002072,Poor,Available,2025-03-21 22:14:27
BI-02073,BM-0307,INV-002073,Fair,Available,2024-06-28 22:14:27
BI-02074,BM-0078,INV-002074,Good,Available,2023-12-01 22:14:27
BI-02075,BM-0488,INV-002075,Fair,Available,2025-05-14 22:14:27
BI-02076,BM-0644,INV-002076,New,Available,2024-11-06 22:14:27
BI-02077,BM-0841,INV-002077,Fair,Available,2024-02-29 22:14:27
BI-02078,BM-0313,INV-002078,Good,Available,2025-02-21 22:14:27
BI-02079,BM-0658,INV-002079,Poor,Available,2025-01-06 22:14:27
BI-02080,BM-0555,INV-002080,Fair,Available,2025-04-23 22:14:27
BI-02081,BM-0420,INV-002081,Good,Available,2025-05-27 22:14:27
BI-02082,BM-0912,INV-002082,Poor,Available,2024-11-25 22:14:27
BI-02083,BM-0461,INV-002083,Fair,Available,2023-07-15 22:14:27
BI-02084,BM-0305,INV-002084,Fair,Available,2025-03-30 22:14:27
BI-02085,BM-0963,INV-002085,Poor,Available,2024-03-18 22:14:27
BI-02086,BM-0654,INV-002086,Fair,Available,2023-10-04 22:14:27
BI-02087,BM-0300,INV-002087,Fair,Available,2023-08-28 22:14:27
BI-02088,BM-0908,INV-002088,Good,Available,2025-01-11 22:14:27
BI-02089,BM-0569,INV-002089,Poor,Available,2024-12-01 22:14:27
BI-02090,BM-0409,INV-002090,Good,Available,2024-02-03 22:14:27
BI-02091,BM-0923,INV-002091,Good,Available,2023-11-14 22:14:27
BI-02092,BM-0612,INV-002092,Good,Available,2024-09-26 22:14:27
BI-02093,BM-0696,INV-002093,Fair,Available,2025-04-18 22:14:27
BI-02094,BM-0860,INV-002094,Fair,Available,2024-04-27 22:14:27
BI-02095,BM-0261,INV-002095,Poor,Available,2023-07-26 22:14:27
BI-02096,BM-0377,INV-002096,Good,Available,2023-07-02 22:14:27
BI-02097,BM-0269,INV-002097,Good,Available,2025-07-12 22:14:27
BI-02098,BM-0510,INV-002098,New,Available,2025-08-23 22:14:27
BI-02099,BM-0815,INV-002099,Fair,Available,2023-08-21 22:14:27
BI-02100,BM-0692,INV-002100,New,Available,2025-07-26 22:14:27
BI-02101,BM-0295,INV-002101,New,Available,2023-04-20 22:14:27
BI-02102,BM-0080,INV-002102,Poor,Available,2025-04-16 22:14:27
BI-02103,BM-0750,INV-002103,Poor,Available,2023-08-13 22:14:27
BI-02104,BM-0851,INV-002104,Good,Available,2023-08-12 22:14:27
BI-02105,BM-0508,INV-002105,Fair,Available,2023-05-02 22:14:27
BI-02106,BM-0508,INV-002106,Poor,Available,2024-05-15 22:14:27
BI-02107,BM-0536,INV-002107,Poor,Available,2023-12-21 22:14:27
BI-02108,BM-0262,INV-002108,Good,Available,2023-12-08 22:14:27
BI-02109,BM-0019,INV-002109,Poor,Available,2024-03-12 22:14:27
BI-02110,BM-0026,INV-002110,Fair,Available,2025-03-29 22:14:27
BI-02111,BM-0836,INV-002111,Fair,Available,2025-06-03 22:14:27
BI-02112,BM-0522,INV-002112,New,Available,2025-05-06 22:14:27
BI-02113,BM-0612,INV-002113,Fair,Available,2024-03-30 22:14:27
BI-02114,BM-0015,INV-002114,Good,Available,2023-09-18 22:14:27
BI-02115,BM-0920,INV-002115,New,Available,2023-07-12 22:14:27
BI-02116,BM-0963,INV-002116,Good,Available,2024-04-29 22:14:27
BI-02117,BM-0849,INV-002117,New,Available,2025-03-07 22:14:27
BI-02118,BM-0631,INV-002118,Good,Available,2023-09-19 22:14:27
BI-02119,BM-0485,INV-002119,Good,Available,2023-05-26 22:14:27
BI-02120,BM-0417,INV-002120,Good,Available,2023-12-24 22:14:27
BI-02121,BM-0909,INV-002121,Fair,Available,2023-10-09 22:14:27
BI-02122,BM-0574,INV-002122,New,Available,2025-01-24 22:14:27
BI-02123,BM-0903,INV-002123,Fair,Available,2024-09-08 22:14:27
BI-02124,BM-0095,INV-002124,Good,Available,2024-08-13 22:14:27
BI-02125,BM-0078,INV-002125,Fair,Available,2025-03-10 22:14:27
BI-02126,BM-0015,INV-002126,New,Available,2025-04-05 22:14:27
BI-02127,BM-0542,INV-002127,Good,Available,2024-05-02 22:14:27
BI-02128,BM-0479,INV-002128,Fair,Available,2025-07-21 22:14:27
BI-02129,BM-0224,INV-002129,New,Available,2023-04-16 22:14:27
BI-02130,BM-0742,INV-002130,Poor,Available,2024-09-06 22:14:27
BI-02131,BM-0753,INV-002131,Fair,Available,2023-05-11 22:14:27
BI-02132,BM-0875,INV-002132,New,Available,2023-11-08 22:14:27
BI-02133,BM-0903,INV-002133,Poor,Available,2025-05-13 22:14:27
BI-02134,BM-0348,INV-002134,New,Available,2024-01-23 22:14:27
BI-02135,BM-0190,INV-002135,New,Available,2025-02-04 22:14:27
BI-02136,BM-0771,INV-002136,Good,Available,2024-07-07 22:14:27
BI-02137,BM-0451,INV-002137,Good,Available,2023-04-10 22:14:27
BI-02138,BM-0030,INV-002138,Fair,Available,2024-08-12 22:14:27
BI-02139,BM-0162,INV-002139,New,Available,2025-02-09 22:14:27
BI-02140,BM-0816,INV-002140,Good,Available,2024-05-25 22:14:27
BI-02141,BM-0160,INV-002141,Poor,Available,2025-03-07 22:14:27
BI-02142,BM-0873,INV-002142,Poor,Available,2024-08-22 22:14:27
BI-02143,BM-0363,INV-002143,Good,Available,2024-09-28 22:14:27
BI-02144,BM-0416,INV-002144,New,Available,2024-04-27 22:14:27
BI-02145,BM-0370,INV-002145,Fair,Available,2024-11-14 22:14:27
BI-02146,BM-0781,INV-002146,Good,Available,2024-01-24 22:14:27
BI-02147,BM-0097,INV-002147,Good,Available,2024-08-07 22:14:27
BI-02148,BM-0243,INV-002148,Fair,Available,2023-06-12 22:14:27
BI-02149,BM-0586,INV-002149,Good,Available,2025-06-03 22:14:27
BI-02150,BM-0178,INV-002150,Poor,Available,2025-05-11 22:14:27
BI-02151,BM-0636,INV-002151,Poor,Available,2025-03-17 22:14:27
BI-02152,BM-0381,INV-002152,Fair,Available,2025-03-16 22:14:27
BI-02153,BM-0053,INV-002153,Fair,Available,2023-04-08 22:14:27
BI-02154,BM-0898,INV-002154,New,Available,2024-06-21 22:14:27
BI-02155,BM-0283,INV-002155,Poor,Available,2023-06-26 22:14:27
BI-02156,BM-0156,INV-002156,Fair,Available,2024-04-26 22:14:27
BI-02157,BM-0881,INV-002157,Good,Available,2025-03-08 22:14:27
BI-02158,BM-0911,INV-002158,Good,Available,2023-04-13 22:14:27
BI-02159,BM-0406,INV-002159,New,Available,2024-08-18 22:14:27
BI-02160,BM-0963,INV-002160,New,Available,2025-05-17 22:14:27
BI-02161,BM-0757,INV-002161,Fair,Available,2023-09-05 22:14:27
BI-02162,BM-0366,INV-002162,Poor,Available,2024-07-10 22:14:27
BI-02163,BM-0713,INV-002163,Poor,Available,2024-03-01 22:14:27
BI-02164,BM-0102,INV-002164,New,Available,2025-04-03 22:14:27
BI-02165,BM-0706,INV-002165,Poor,Available,2024-03-18 22:14:27
BI-02166,BM-0370,INV-002166,Good,Available,2025-02-26 22:14:27
BI-02167,BM-0957,INV-002167,New,Available,2025-07-16 22:14:27
BI-02168,BM-0414,INV-002168,Poor,Available,2023-05-22 22:14:27
BI-02169,BM-0354,INV-002169,Fair,Available,2023-08-02 22:14:27
BI-02170,BM-0510,INV-002170,Poor,Available,2024-10-21 22:14:27
BI-02171,BM-0389,INV-002171,Fair,Available,2023-04-11 22:14:27
BI-02172,BM-0311,INV-002172,Good,Available,2024-07-02 22:14:27
BI-02173,BM-0927,INV-002173,New,Available,2024-07-06 22:14:27
BI-02174,BM-0807,INV-002174,New,Available,2024-07-31 22:14:27
BI-02175,BM-0534,INV-002175,New,Available,2023-05-07 22:14:27
BI-02176,BM-0762,INV-002176,Fair,Available,2025-01-12 22:14:27
BI-02177,BM-0452,INV-002177,Poor,Available,2024-11-28 22:14:27
BI-02178,BM-0008,INV-002178,Good,Available,2024-02-12 22:14:27
BI-02179,BM-0296,INV-002179,Poor,Available,2024-11-29 22:14:27
BI-02180,BM-0442,INV-002180,Poor,Available,2023-11-16 22:14:27
BI-02181,BM-0878,INV-002181,Good,Available,2025-01-13 22:14:27
BI-02182,BM-0490,INV-002182,Poor,Available,2024-01-21 22:14:27
BI-02183,BM-0375,INV-002183,Good,Available,2025-03-28 22:14:27
BI-02184,BM-0158,INV-002184,Poor,Available,2023-07-05 22:14:27
BI-02185,BM-0606,INV-002185,Good,Available,2024-05-08 22:14:27
BI-02186,BM-0690,INV-002186,Good,Available,2025-06-18 22:14:27
BI-02187,BM-0528,INV-002187,New,Available,2023-05-14 22:14:27
BI-02188,BM-0992,INV-002188,Good,Available,2023-07-29 22:14:27
BI-02189,BM-0669,INV-002189,New,Available,2025-03-28 22:14:27
BI-02190,BM-0709,INV-002190,Fair,Available,2025-02-28 22:14:27
BI-02191,BM-0786,INV-002191,New,Available,2025-03-14 22:14:27
BI-02192,BM-0130,INV-002192,Good,Available,2024-03-17 22:14:27
BI-02193,BM-0295,INV-002193,Fair,Available,2023-06-09 22:14:27
BI-02194,BM-0429,INV-002194,Fair,Available,2024-03-07 22:14:27
BI-02195,BM-0276,INV-002195,Good,Available,2023-10-16 22:14:27
BI-02196,BM-0855,INV-002196,Fair,Available,2023-09-05 22:14:27
BI-02197,BM-0240,INV-002197,Good,Available,2023-04-18 22:14:27
BI-02198,BM-0559,INV-002198,Fair,Available,2024-12-06 22:14:27
BI-02199,BM-0838,INV-002199,Fair,Available,2024-12-13 22:14:27
