Itemset,Itemset_Size,Count,Support
Advanced AI 1 | Fundamentals of Chemistry 7 | Mastering Biology 6,3,1,0.0007
Advanced Calculus 5 | Fundamentals of Physics 5 | The Art of Art 9,3,1,0.0007
Advanced Chemistry 1 | Handbook of Biology 10 | The Art of Philosophy 8,3,1,0.0007
Handbook of Economics 3 | History of Machine Learning 8 | The Art of History 1,3,1,0.0007
Advanced Chemistry 8 | Guide to Biology 9 | History of Python 8,3,1,0.0007
Fundamentals of Biology 2 | Handbook of Physics 10 | Mastering Philosophy 9,3,1,0.0007
Handbook of Java 2 | Mastering Philosophy 4 | The Art of History 6,3,1,0.0007
Advanced Economics 7 | History of Art 8 | History of Biology 3,3,1,0.0007
Guide to Art 1 | History of Physics 1 | Introduction to Chemistry 1,3,1,0.0007
Fundamentals of Calculus 10 | History of Calculus 8 | Mastering AI 6,3,1,0.0007
Advanced Calculus 8 | Guide to Art 6 | Handbook of Java 9,3,1,0.0007
Advanced AI 1 | Fundamentals of Art 7 | Mastering Music 10,3,1,0.0007
Advanced Art 2 | Advanced Java 7 | Advanced Philosophy 1,3,1,0.0007
Advanced Economics 9 | Fundamentals of Chemistry 6 | Handbook of History 9,3,1,0.0007
Advanced Calculus 9 | Handbook of Calculus 2 | Introduction to Music 3,3,1,0.0007
Advanced Machine Learning 8 | Handbook of Machine Learning 5 | Introduction to Calculus 2,3,1,0.0007
Fundamentals of Calculus 10 | Handbook of AI 9 | Mastering Biology 6,3,1,0.0007
Advanced Chemistry 8 | Advanced Economics 5 | Introduction to Machine Learning 10,3,1,0.0007
Fundamentals of Physics 3 | Guide to Machine Learning 5 | The Art of Machine Learning 6,3,1,0.0007
Advanced AI 1 | Guide to Biology 3 | The Art of Calculus 8,3,1,0.0007
Fundamentals of Physics 6 | The Art of Economics 2 | The Art of Python 5,3,1,0.0007
Advanced Java 1 | Advanced Music 5 | Mastering Art 9,3,1,0.0007
Advanced History 10 | Guide to Art 2 | History of Python 9,3,1,0.0007
Handbook of Chemistry 5 | Introduction to Chemistry 9 | Introduction to Machine Learning 1,3,1,0.0007
Advanced Python 8 | Mastering Chemistry 7 | The Art of Calculus 8,3,1,0.0007
History of Python 8 | Introduction to Chemistry 5 | Introduction to History 8,3,1,0.0007
Advanced Chemistry 1 | Advanced Physics 2 | The Art of History 5,3,1,0.0007
Guide to Biology 10 | Introduction to Java 1 | Mastering Philosophy 2,3,1,0.0007
Advanced Chemistry 5 | Advanced Java 7 | Mastering Calculus 9,3,1,0.0007
Advanced Philosophy 2 | Guide to AI 1 | The Art of Calculus 8,3,1,0.0007
Fundamentals of Chemistry 2 | Handbook of Chemistry 7 | Mastering Physics 9,3,1,0.0007
History of Philosophy 1 | Introduction to Chemistry 5 | The Art of Machine Learning 2,3,1,0.0007
Fundamentals of Economics 7 | Guide to Biology 7 | Handbook of Music 7,3,1,0.0007
Handbook of Calculus 3 | Mastering Calculus 4 | The Art of Philosophy 9,3,1,0.0007
Advanced AI 2 | History of Art 2 | History of Machine Learning 1,3,1,0.0007
Fundamentals of Physics 5 | Introduction to History 6 | The Art of Python 9,3,1,0.0007
Advanced Machine Learning 1 | Advanced Physics 4 | Introduction to Philosophy 6,3,1,0.0007
Advanced Economics 5 | Guide to Machine Learning 1 | Handbook of Art 5,3,1,0.0007
Advanced Physics 2 | Fundamentals of Physics 9 | Guide to AI 9,3,1,0.0007
Introduction to AI 3 | The Art of Chemistry 3 | The Art of Economics 2,3,1,0.0007
Handbook of Economics 3 | Introduction to Machine Learning 7 | Mastering History 2,3,1,0.0007
Fundamentals of Physics 3 | History of Java 9 | History of Music 5,3,1,0.0007
Advanced Physics 8 | Guide to Art 2 | Introduction to Chemistry 5,3,1,0.0007
Handbook of Java 7 | History of Calculus 8 | History of History 10,3,1,0.0007
Advanced Art 1 | Fundamentals of Economics 6 | Handbook of Python 9,3,1,0.0007
Guide to Java 8 | Guide to Music 4 | History of Machine Learning 9,3,1,0.0007
Advanced Python 8 | History of Machine Learning 2 | The Art of Economics 9,3,1,0.0007
Handbook of Machine Learning 7 | Handbook of Music 2 | Mastering Machine Learning 8,3,1,0.0007
Fundamentals of Biology 4 | Handbook of Economics 3 | History of History 2,3,1,0.0007
History of Calculus 4 | History of Economics 6 | History of Python 10,3,1,0.0007
Fundamentals of Philosophy 8 | Mastering Chemistry 10 | Mastering Machine Learning 3,3,1,0.0007
Fundamentals of Python 1 | Introduction to Chemistry 5 | Introduction to Machine Learning 1,3,1,0.0007
Fundamentals of Biology 4 | History of Python 6 | The Art of Calculus 3,3,1,0.0007
Advanced Java 3 | History of Calculus 5 | Introduction to Physics 3,3,1,0.0007
Fundamentals of AI 2 | Fundamentals of Calculus 7 | History of Machine Learning 5,3,1,0.0007
Advanced Music 8 | Fundamentals of Calculus 10 | Guide to Machine Learning 2,3,1,0.0007
Advanced AI 4 | Fundamentals of Chemistry 7 | Fundamentals of Physics 5,3,1,0.0007
Fundamentals of Chemistry 9 | Introduction to AI 8 | The Art of Calculus 8,3,1,0.0007
Mastering Philosophy 1 | Mastering Philosophy 2 | Mastering Philosophy 4,3,1,0.0007
Handbook of Art 10 | Handbook of Chemistry 6 | Mastering Calculus 1,3,1,0.0007
Fundamentals of Philosophy 6 | The Art of History 10 | The Art of Philosophy 6,3,1,0.0007
Guide to Python 10 | Handbook of Java 4 | History of Chemistry 2,3,1,0.0007
History of AI 7 | Mastering Calculus 1 | The Art of Economics 4,3,1,0.0007
History of AI 7 | Introduction to Chemistry 9 | Introduction to Philosophy 4,3,1,0.0007
Advanced Java 1 | Guide to Python 4 | Mastering Economics 7,3,1,0.0007
Fundamentals of Java 3 | Handbook of Java 2 | Mastering Python 4,3,1,0.0007
Handbook of Python 2 | History of Biology 8 | Mastering Philosophy 5,3,1,0.0007
Advanced Economics 7 | History of Music 5 | Introduction to Chemistry 1,3,1,0.0007
Guide to Music 2 | The Art of Economics 7 | The Art of Python 5,3,1,0.0007
Advanced AI 1 | Guide to Python 6 | Handbook of Economics 3,3,1,0.0007
Introduction to History 4 | Introduction to Philosophy 10 | Mastering Economics 7,3,1,0.0007
Fundamentals of Calculus 7 | History of Music 4 | Introduction to Music 10,3,1,0.0007
Fundamentals of Java 9 | Handbook of History 9 | History of Python 8,3,1,0.0007
Advanced Chemistry 5 | History of Chemistry 2 | Mastering Python 6,3,1,0.0007
Mastering Java 3 | Mastering Philosophy 7 | The Art of History 1,3,1,0.0007
Handbook of Machine Learning 9 | Introduction to History 7 | Mastering History 6,3,1,0.0007
History of History 4 | The Art of Physics 7 | The Art of Python 9,3,1,0.0007
Advanced Music 8 | Guide to Art 1 | Introduction to Music 10,3,1,0.0007
Fundamentals of AI 5 | Guide to AI 8 | Handbook of Python 9,3,1,0.0007
History of Machine Learning 5 | Introduction to AI 6 | The Art of Philosophy 8,3,1,0.0007
Advanced Music 4 | Handbook of Python 4 | History of Machine Learning 6,3,1,0.0007
Fundamentals of Calculus 10 | Guide to AI 10 | Guide to Physics 1,3,1,0.0007
Advanced Philosophy 2 | History of History 7 | The Art of Biology 1,3,1,0.0007
History of Music 7 | Introduction to Music 3 | The Art of Art 5,3,1,0.0007
Advanced Chemistry 1 | Fundamentals of Music 4 | The Art of History 8,3,1,0.0007
Fundamentals of Chemistry 7 | Handbook of History 9 | Handbook of Java 6,3,1,0.0007
Guide to Art 10 | History of AI 7 | History of Calculus 1,3,1,0.0007
Advanced AI 6 | Fundamentals of Python 4 | Handbook of Economics 2,3,1,0.0007
Fundamentals of Philosophy 4 | Guide to Economics 1 | Mastering Philosophy 5,3,1,0.0007
Advanced Calculus 8 | Handbook of Chemistry 5 | Handbook of Music 2,3,1,0.0007
Guide to History 8 | Guide to Python 7 | Mastering History 7,3,1,0.0007
Fundamentals of AI 5 | Fundamentals of Calculus 1 | History of Machine Learning 1,3,1,0.0007
Advanced History 6 | Introduction to History 10 | The Art of Art 10,3,1,0.0007
History of Economics 1 | Introduction to Music 8 | Mastering History 2,3,1,0.0007
History of Biology 5 | Introduction to Economics 3 | The Art of Physics 8,3,1,0.0007
Advanced Chemistry 4 | Advanced Music 5 | Guide to Philosophy 6,3,1,0.0007
Fundamentals of Java 7 | Fundamentals of Physics 9 | The Art of Calculus 3,3,1,0.0007
Advanced Economics 7 | Fundamentals of Chemistry 7 | Introduction to Python 1,3,1,0.0007
Introduction to Chemistry 1 | Introduction to History 9 | Introduction to Music 5,3,1,0.0007
Advanced Physics 4 | Introduction to Music 9 | Mastering Calculus 1,3,1,0.0007
Fundamentals of Physics 6 | Mastering Physics 5 | The Art of Physics 2,3,1,0.0007
Guide to AI 6 | Handbook of Chemistry 5 | History of Machine Learning 1,3,1,0.0007
Introduction to Chemistry 3 | Introduction to Physics 5 | Mastering Art 6,3,1,0.0007
Advanced Chemistry 10 | Handbook of Economics 9 | The Art of Biology 3,3,1,0.0007
Advanced Java 8 | Fundamentals of Python 7 | Introduction to Music 3,3,1,0.0007
Advanced Art 4 | Mastering Music 8 | The Art of Biology 10,3,1,0.0007
Advanced Economics 5 | Advanced Physics 2 | Mastering History 2,3,1,0.0007
Advanced Chemistry 5 | The Art of Economics 7 | The Art of Python 3,3,1,0.0007
History of Music 9 | Introduction to Philosophy 5 | The Art of Java 6,3,1,0.0007
Advanced Economics 7 | History of Art 3 | The Art of History 5,3,1,0.0007
History of AI 5 | Mastering Java 3 | The Art of Python 7,3,1,0.0007
Guide to AI 6 | Handbook of Biology 10 | Introduction to Java 5,3,1,0.0007
Advanced Chemistry 10 | Guide to Art 10 | Guide to Biology 7,3,1,0.0007
Advanced History 10 | History of History 7 | The Art of Economics 3,3,1,0.0007
Fundamentals of Biology 4 | Handbook of Art 5 | Handbook of Python 7,3,1,0.0007
Guide to Music 5 | Handbook of Music 2 | History of Chemistry 5,3,1,0.0007
Advanced Java 3 | Handbook of Java 1 | The Art of Calculus 1,3,1,0.0007
Fundamentals of Machine Learning 3 | Fundamentals of Music 1 | The Art of Java 6,3,1,0.0007
Fundamentals of Java 3 | Handbook of Economics 1 | Introduction to Calculus 2,3,1,0.0007
Fundamentals of Physics 10 | Introduction to Java 10 | The Art of Calculus 1,3,1,0.0007
Fundamentals of Economics 7 | Fundamentals of Music 9 | History of Machine Learning 8,3,1,0.0007
Advanced Biology 1 | History of Java 1 | Introduction to Chemistry 5,3,1,0.0007
Fundamentals of Chemistry 6 | History of Physics 10 | Introduction to Economics 10,3,1,0.0007
Guide to AI 8 | Guide to History 7 | Guide to Java 4,3,1,0.0007
Advanced Java 1 | Guide to Philosophy 6 | Mastering Art 2,3,1,0.0007
Advanced Machine Learning 1 | Fundamentals of Biology 2 | The Art of Physics 8,3,1,0.0007
Handbook of Music 6 | Mastering Art 9 | The Art of Machine Learning 2,3,1,0.0007
Advanced Music 2 | Handbook of Biology 10 | Introduction to Python 3,3,1,0.0007
Guide to Calculus 9 | History of History 7 | Mastering Music 6,3,1,0.0007
Guide to Music 2 | Handbook of Machine Learning 2 | The Art of Philosophy 1,3,1,0.0007
Advanced Java 8 | Advanced Python 5 | The Art of Art 8,3,1,0.0007
Advanced Calculus 7 | Fundamentals of Machine Learning 3 | Mastering Biology 8,3,1,0.0007
Fundamentals of Chemistry 6 | Fundamentals of Economics 7 | The Art of Philosophy 6,3,1,0.0007
Fundamentals of Music 9 | Guide to Art 1 | Introduction to Philosophy 3,3,1,0.0007
Advanced Chemistry 4 | Fundamentals of Chemistry 6 | History of Economics 5,3,1,0.0007
Fundamentals of Biology 10 | Handbook of Economics 9 | The Art of Physics 2,3,1,0.0007
Guide to Biology 9 | Guide to Python 1 | History of Physics 1,3,1,0.0007
Advanced Python 10 | Introduction to Art 5 | The Art of History 7,3,1,0.0007
Guide to Python 7 | Mastering History 8 | Mastering Music 8,3,1,0.0007
Guide to Biology 10 | Guide to Physics 1 | The Art of Physics 5,3,1,0.0007
History of Music 2 | Introduction to AI 10 | The Art of History 1,3,1,0.0007
Advanced History 4 | Handbook of Art 7 | Mastering Physics 1,3,1,0.0007
Advanced Machine Learning 1 | History of Philosophy 8 | Mastering Philosophy 2,3,1,0.0007
Advanced Python 1 | Fundamentals of Physics 2 | Handbook of Music 9,3,1,0.0007
Advanced Calculus 8 | History of Calculus 2 | Mastering Physics 5,3,1,0.0007
Introduction to Philosophy 6 | Mastering Python 4 | The Art of History 2,3,1,0.0007
Guide to Biology 10 | Guide to Music 2 | History of Economics 5,3,1,0.0007
Advanced Calculus 6 | Advanced Physics 2 | Mastering Java 8,3,1,0.0007
Fundamentals of Python 3 | History of Java 9 | Introduction to Java 8,3,1,0.0007
Advanced Python 2 | Guide to AI 1 | The Art of History 4,3,1,0.0007
Handbook of Calculus 2 | Handbook of Philosophy 7 | Introduction to Art 2,3,1,0.0007
Guide to AI 5 | Introduction to Philosophy 9 | Introduction to Physics 8,3,1,0.0007
Fundamentals of Java 3 | Handbook of Biology 7 | The Art of Calculus 5,3,1,0.0007
Guide to Java 4 | Handbook of Music 2 | Mastering Java 10,3,1,0.0007
Advanced Java 8 | Guide to Machine Learning 5 | The Art of Java 7,3,1,0.0007
Handbook of Biology 10 | Mastering Machine Learning 10 | The Art of Economics 4,3,1,0.0007
Advanced Biology 10 | Guide to Art 2 | Guide to Philosophy 1,3,1,0.0007
Advanced Python 9 | Fundamentals of Python 1 | Guide to Physics 1,3,1,0.0007
Handbook of Music 3 | History of Calculus 8 | Mastering Biology 7,3,1,0.0007
Guide to History 7 | Mastering AI 6 | Mastering Biology 4,3,1,0.0007
Guide to Economics 1 | Mastering Biology 8 | Mastering Chemistry 2,3,1,0.0007
History of Java 1 | Mastering Physics 3 | The Art of Art 8,3,1,0.0007
Guide to AI 3 | Introduction to Machine Learning 10 | Mastering Java 6,3,1,0.0007
History of History 2 | Mastering Philosophy 1 | The Art of History 1,3,1,0.0007
Advanced History 5 | Fundamentals of Python 7 | Guide to AI 8,3,1,0.0007
Guide to Biology 3 | History of Python 7 | The Art of Python 3,3,1,0.0007
Advanced Calculus 9 | Advanced Python 7 | Mastering AI 9,3,1,0.0007
Guide to Biology 8 | History of Machine Learning 8 | The Art of Economics 9,3,1,0.0007
Advanced Calculus 8 | Mastering Music 1 | The Art of Art 3,3,1,0.0007
Advanced History 5 | History of History 7 | The Art of Calculus 1,3,1,0.0007
Advanced Biology 10 | History of Calculus 5 | Mastering Philosophy 7,3,1,0.0007
Advanced AI 1 | Guide to Philosophy 3 | Introduction to Music 3,3,1,0.0007
Advanced History 3 | History of Philosophy 8 | The Art of History 5,3,1,0.0007
Advanced Biology 4 | Advanced Philosophy 2 | Fundamentals of Economics 4,3,1,0.0007
Fundamentals of Physics 10 | Introduction to Python 7 | The Art of Physics 8,3,1,0.0007
Guide to Java 4 | Handbook of Calculus 7 | History of Calculus 4,3,1,0.0007
Fundamentals of Music 1 | Handbook of Python 2 | The Art of Biology 8,3,1,0.0007
Fundamentals of Chemistry 7 | Fundamentals of Economics 4 | Mastering Philosophy 2,3,1,0.0007
Advanced Calculus 5 | Fundamentals of Java 7 | Guide to Art 1,3,1,0.0007
Guide to Python 1 | Handbook of Biology 7 | Introduction to Python 5,3,1,0.0007
Advanced Music 1 | Advanced Python 4 | Mastering Machine Learning 2,3,1,0.0007
Fundamentals of Java 3 | Fundamentals of Physics 6 | Mastering Music 6,3,1,0.0007
Advanced Economics 7 | Fundamentals of Biology 4 | The Art of Machine Learning 3,3,1,0.0007
Advanced Chemistry 8 | Advanced History 10 | Handbook of Art 7,3,1,0.0007
